Id,y
10373,841.208229165736
10374,102.35678708587005
10375,37.2977380468817
10376,77.3981827596022
10377,435.79452149369195
10378,111.39479265155686
10379,-128.82922415387517
10380,573.050121058396
10381,48.602468077911176
10382,-68.5541465921887
10383,56.68162450583009
10384,-360.3099319994401
10385,131.90192283450403
10386,-264.5258976334305
10387,-378.7932497249925
10388,-190.09929259976622
10389,862.9152130409614
10390,159.57649666231043
10391,514.0204635801449
10392,61.387667803407005
10393,720.8758958326575
10394,-450.97673103980196
10395,105.89444211999718
10396,-27.5326030440028
10397,-23.435561966770013
10398,331.20599829494563
10399,-156.02456394824068
10400,0.9477018385602105
10401,17.232405165319467
10402,143.23908417021218
10403,53.22645139074676
10404,41.01334926979424
10405,-129.39255146834722
10406,430.9165210459302
10407,-427.90961965735704
10408,49.11400485209183
10409,-221.6475803891873
10410,-313.75971218685015
10411,115.24452244706976
10412,96.10097204453548
10413,-399.91598494242055
10414,-8.411407923563154
10415,733.1841324374683
10416,-332.42676649165105
10417,83.67612042194347
10418,339.7927486554421
10419,-35.11570131451421
10420,38.2043354338777
10421,-606.1984890559305
10422,194.27285338946203
10423,155.03155116158217
10424,-111.25647787348386
10425,-63.33937163651629
10426,403.93581872896374
10427,690.9194303358591
10428,75.78129943644997
10429,-340.3154065235759
10430,-195.76159542697843
10431,40.4451387087553
10432,-137.65418796029243
10433,-95.67479658954477
10434,290.8435378725028
10435,568.4646813472782
10436,351.21865075407425
10437,194.71516658168278
10438,-312.1508420871932
10439,-518.3107868724475
10440,-80.75158048061276
10441,-109.91053830578464
10442,491.4108364751962
10443,371.4851448604937
10444,343.8566446684346
10445,114.60785397368446
10446,-315.2044219098819
10447,83.10396509307073
10448,-82.59915101774055
10449,-182.21902722527588
10450,-294.9172924513045
10451,-294.21055531486945
10452,611.5470417356518
10453,-34.7561341035926
10454,-115.04157690057767
10455,263.27933790237523
10456,346.05651209283786
10457,194.61161526911008
10458,257.3561496384942
10459,-303.20809492711504
10460,-173.19591085705966
10461,-88.53983448578437
10462,137.60161200011177
10463,337.04864927806494
10464,155.72523460362666
10465,-250.29079290523796
10466,148.063400151435
10467,333.68218860937804
10468,-260.3363923834256
10469,340.3079092279143
10470,224.68535571269518
10471,-607.2797170619306
10472,-54.85959294091853
10473,-685.0910817258426
10474,268.258270778594
10475,108.79743563388398
10476,-233.16761717272058
10477,115.89088157850199
10478,75.28875461498485
10479,312.5869539403421
10480,78.42590704679492
10481,-509.6307964395818
10482,142.1529457847462
10483,-567.6096744598833
10484,99.19784411013096
10485,181.76569364680975
10486,-27.407098394358606
10487,-646.8210508159746
10488,-261.6328162502991
10489,-398.8768891978156
10490,-259.41075205618284
10491,-252.05740356799083
10492,-25.647967227331726
10493,-479.3579494231415
10494,109.9106861902192
10495,161.9425796911397
10496,-436.8071742397549
10497,-66.01220442256744
10498,-73.6053826540717
10499,51.002739446194056
10500,7.6096810321635475
10501,-38.390486731082916
10502,493.5959706069279
10503,-303.4490805444866
10504,285.3630587606859
10505,236.93082121946188
10506,-112.90288738209132
10507,-104.91639705404712
10508,70.11071172015197
10509,-334.4021807746176
10510,-526.1520613513313
10511,26.69512668154067
10512,16.625076878906526
10513,-282.62391868623916
10514,-156.7643892232481
10515,-368.7038524010557
10516,87.26698388397381
10517,9.62196144939469
10518,159.3385543339497
10519,737.8354361900716
10520,-63.52561489683811
10521,253.3923454040682
10522,-195.4792622604788
10523,-233.60406275700575
10524,672.0430027603297
10525,161.0264781163402
10526,-86.92388588378184
10527,767.4499376317858
10528,300.1434547015423
10529,-264.63326212053056
10530,506.80692249836665
10531,413.7325757860612
10532,-227.95565420458564
10533,270.72182191824754
10534,166.27214538843165
10535,467.83594699529897
10536,691.0141927413322
10537,-235.19550162577508
10538,-204.49475633783672
10539,235.56549902566988
10540,481.50822898950105
10541,-404.28637162617287
10542,499.6345988790216
10543,-280.4236242835594
10544,349.63535701277453
10545,56.27921855932688
10546,377.78382419955256
10547,58.23929412508247
10548,424.2998121746482
10549,85.80041244154734
10550,-252.99288852458918
10551,172.8678449550204
10552,-190.10660020571444
10553,306.9642865236684
10554,-179.11766493342247
10555,-155.77590494004875
10556,-208.75257057910858
10557,-257.4259780204177
10558,-187.8870804578439
10559,178.95968589803053
10560,769.2994246067653
10561,131.4540049564619
10562,-86.33605847725505
10563,-440.78969412879763
10564,522.2063378416917
10565,74.26044537058927
10566,-273.3451908082474
10567,23.885483202722096
10568,-140.88619011673742
10569,337.4418933254642
10570,63.42512024403085
10571,-78.12104360563957
10572,-209.4159615061063
10573,-354.3022169957898
10574,261.54958940727306
10575,252.78475303502194
10576,415.33279349639827
10577,-341.4106217749625
10578,-101.54306561728932
10579,-82.98003734434648
10580,-146.1918594508302
10581,-400.9570095088501
10582,114.68810161530759
10583,-318.4094491728406
10584,-27.128651113150383
10585,253.39206355032292
10586,-15.16159723590983
10587,490.2763101566971
10588,67.16055415516037
10589,-583.6536301606628
10590,566.8292227808814
10591,-659.7840206113414
10592,-280.34458657663134
10593,-618.4849576034641
10594,-403.081521772082
10595,52.58079586777631
10596,154.1372478179054
10597,-187.1872458864616
10598,45.064322864018386
10599,389.8698024589758
10600,497.4944277009733
10601,-172.60466145696935
10602,-199.48804830691142
10603,146.33213540458758
10604,-745.9314211823649
10605,-230.93578234679632
10606,-157.73768823510494
10607,170.5558567216073
10608,58.52819579127395
10609,21.77823537708332
10610,-33.84543238859555
10611,527.0115321450171
10612,370.35979324782045
10613,-83.70884929336611
10614,-297.8667818275177
10615,379.63004164090455
10616,-194.49981867886407
10617,-59.08115423924126
10618,-59.05074145608591
10619,-265.7953310406415
10620,-488.324214844963
10621,-28.13331681509662
10622,-110.89724251663881
10623,642.5198198743135
10624,-25.10495824557507
10625,368.2746547201456
10626,274.79921352704184
10627,416.5261293363849
10628,110.57324867984336
10629,561.3783520521667
10630,497.1437621157768
10631,-201.60987734450913
10632,-370.0522982615882
10633,731.0573724235979
10634,-380.1370791551688
10635,-200.60251550520877
10636,272.08601189375486
10637,269.84058991076284
10638,-243.56399508534568
10639,-80.6420943458687
10640,-467.9770128985551
10641,384.1033091717126
10642,-158.51464076438245
10643,-321.14290897908086
10644,-72.30709812158291
10645,244.89650104863097
10646,-111.76687989927605
10647,-71.30354161628632
10648,-97.1490053451389
10649,387.9928529444627
10650,134.07976082545446
10651,-372.7245397183442
10652,-153.89734891410615
10653,376.05572467830655
10654,-45.066999727281654
10655,29.11102420161664
10656,-164.38841371392473
10657,291.3802875570236
10658,-389.6429089892459
10659,-145.45381366072812
10660,276.5061419927244
10661,-134.0938109171892
10662,82.948111554812
10663,143.7733706105273
10664,230.85377823040827
10665,649.8980469913479
10666,188.10011410399184
10667,170.77221614376143
10668,-533.8474844790478
10669,-516.1349688253702
10670,-356.7869746721653
10671,480.903743205648
10672,-54.53599296167527
10673,-272.6605720403804
10674,-89.16369341976724
10675,-97.40004082495975
10676,-264.2980377506259
10677,-558.8516759610407
10678,-18.223173989822733
10679,238.68337858797915
10680,-107.49682687897673
10681,-439.73714969227353
10682,-366.0873776204499
10683,540.4744022919009
10684,-335.9192295399885
10685,128.98481364662427
10686,-360.46505927788337
10687,-211.01458656819986
10688,115.70383605399677
10689,-723.6333562247717
10690,380.89392210560857
10691,24.300969805755358
10692,-145.38761452740988
10693,-157.28295617853868
10694,134.10336003672947
10695,215.95710077116163
10696,-310.20616373438924
10697,18.01888369384268
10698,-287.1696947296589
10699,-244.8288894362387
10700,-126.15190632103035
10701,-276.85103369720076
10702,-63.90282319538403
10703,-268.29074198436547
10704,80.99060618707645
10705,135.49197649147916
10706,265.8617173707353
10707,290.1533893185742
10708,72.85750706987605
10709,-88.64501838284389
10710,-562.5238017086107
10711,-257.96859166459217
10712,-88.32818773227662
10713,-608.9048913545773
10714,16.648129846867104
10715,-117.99664144508857
10716,244.4881358582509
10717,60.96132064652688
10718,640.850472611427
10719,15.073592658662452
10720,135.00644430477277
10721,39.52337453323207
10722,86.4456057413425
10723,20.337654615455495
10724,217.44242023198092
10725,-8.574845990247255
10726,172.39758731739892
10727,-326.0037487732894
10728,347.58134072403817
10729,128.95803909114528
10730,-379.75008861295373
10731,-134.70695705662496
10732,153.56888514342444
10733,-72.12278608897054
10734,183.30848830572643
10735,-456.53877619137853
10736,152.27530162599635
10737,-20.658280599071052
10738,245.62232835465784
10739,776.4009728233557
10740,-320.143452960224
10741,-479.31970828477796
10742,-69.75434860290825
10743,-372.0104531960515
10744,397.2822473818082
10745,94.97293025154023
10746,-545.8700939849765
10747,92.71733084803334
10748,456.6232467986968
10749,140.33519629203929
10750,-542.6167845034416
10751,33.256178473055314
10752,237.54555311936625
10753,-260.5147806037736
10754,-227.74117804894524
10755,-18.374207944644112
10756,357.23207935778964
10757,234.16866322379474
10758,309.04949086471566
10759,109.41620907267865
10760,297.0462771953381
10761,431.2827186897727
10762,-285.9027541516836
10763,-461.1231850605628
10764,458.84116852029257
10765,-35.132478657934286
10766,-138.96677867277984
10767,435.8781113541386
10768,-327.5517324812433
10769,-16.175842225600896
10770,32.687383150971684
10771,-143.11036093613353
10772,-82.91163796819299
10773,-26.39584957908791
10774,-295.90654248376916
10775,-300.9445513092775
10776,-157.03746176056367
10777,-444.10542517056734
10778,55.54295923374451
10779,136.09573343373788
10780,-59.93423441413802
10781,774.7869393558544
10782,-291.8214694025421
10783,449.65451335805176
10784,-231.2008249130528
10785,88.18058840405145
10786,511.682381615944
10787,27.69891399185403
10788,69.71900343078525
10789,-684.0304286748192
10790,-181.16575418910793
10791,-592.2856835316268
10792,-326.37230449136825
10793,527.5739554313373
10794,-175.982232288925
10795,555.3273243262491
10796,-40.06219256947655
10797,-242.9096118442567
10798,466.4750098322084
10799,209.7265782177989
10800,112.47399028633757
10801,655.9597092112723
10802,-253.6728820136542
10803,-143.1400643690265
10804,261.90903344912533
10805,-51.430524620989196
10806,-646.5343714931216
10807,-114.11730645512905
10808,126.14931118007998
10809,204.59346285899517
10810,-300.3936136583134
10811,-415.68674588953945
10812,6.449152884280715
10813,72.8010777748287
10814,160.66087208145242
10815,249.31168929181698
10816,-248.28534524656263
10817,7.830629922612415
10818,-466.383827016658
10819,290.1514440446016
10820,-309.0332065633398
10821,528.6916611956259
10822,372.493847932254
10823,-328.08626630968524
10824,-94.65873407725155
10825,55.56919414045732
10826,67.3438241903168
10827,-533.6683812491309
10828,-128.10863350344846
10829,-542.9948584464186
10830,54.63463967258105
10831,182.66043483267887
10832,-41.299485730891405
10833,652.8127633917355
10834,-336.9657807378885
10835,99.96282019773804
10836,811.7900163367074
10837,-346.2521160653001
10838,103.69087960098375
10839,487.73608126333204
10840,120.8956910139911
10841,-324.3296740543697
10842,-136.41212971214827
10843,-41.92443003097693
10844,282.702986580234
10845,345.6203289702047
10846,124.69798534752317
10847,-206.11335283373418
10848,155.93998583214034
10849,-443.76722994338553
10850,-273.3430034005957
10851,195.95033081854575
10852,-30.69004085139997
10853,86.5677865981545
10854,-312.211361889496
10855,41.005246961458056
10856,307.6751801999476
10857,532.9059494214044
10858,260.1616805633803
10859,362.0055075337366
10860,101.3289812019684
10861,38.441296139894014
10862,20.267674753903016
10863,117.4402498807463
10864,573.6911827078557
10865,-507.5920585145002
10866,-211.76962671045632
10867,-78.3998974042814
10868,-319.5737676595732
10869,-267.4465644183344
10870,-780.8570319676232
10871,50.22998055644375
10872,-298.5490108171671
10873,23.392386523116677
10874,-76.29059741014731
10875,-257.5974704642544
10876,171.56436509796512
10877,-121.60078316248995
10878,-451.37377685543026
10879,81.13533884268259
10880,-212.55249317142594
10881,-3.5349272290957146
10882,-408.25548100018483
10883,-158.6513319446576
10884,238.39834201613064
10885,-133.03572327369662
10886,-266.0840826060639
10887,247.74270438194765
10888,347.9665442832369
10889,-511.31524281086655
10890,21.815871215019442
10891,-163.84140964229096
10892,-472.56083639704747
10893,-365.00826715123475
10894,272.43713793224003
10895,92.3737637489161
10896,491.8081456846514
10897,-200.03605813580864
10898,144.3149082498746
10899,-554.3580524199991
10900,-449.3575578941572
10901,565.0154801799597
10902,446.3187580746215
10903,309.6973881874127
10904,282.92794140775004
10905,176.19762818996787
10906,-315.14185176038086
10907,612.3377931152966
10908,274.2522312477313
10909,-19.436173058565206
10910,404.6254477705245
10911,47.26648142698515
10912,101.8962408096049
10913,98.14809562777874
10914,-231.35258244372304
10915,136.33612319164243
10916,-150.31005926794947
10917,461.19954997878773
10918,145.690158884273
10919,-405.8237418755578
10920,-405.55256587509587
10921,213.67394365056134
10922,-204.80364027314394
10923,-118.57063791050905
10924,675.2302648290722
10925,145.16198786853442
10926,489.68700201996245
10927,-173.76557459369343
10928,89.69168465283649
10929,239.0117915423097
10930,-68.18000068660078
10931,93.6667756151323
10932,-196.55301722008693
10933,-711.7534447200927
10934,-104.15023991148976
10935,55.730039501229335
10936,74.24035058478655
10937,625.7495908769046
10938,234.98688486875457
10939,221.59294793875668
10940,61.93159175679472
10941,239.73644833443635
10942,-21.338081818318
10943,180.16473629709185
10944,14.918627995497808
10945,-374.86568834825164
10946,-397.51492885840287
10947,114.66690843216143
10948,-269.61622879894304
10949,0.13921221449168858
10950,-34.59484676069374
10951,72.73402122668165
10952,-188.80556313903838
10953,-365.53367192345354
10954,-67.59552255426799
10955,19.501170139178917
10956,212.78259013823333
10957,170.7228468826318
10958,48.756055882018465
10959,-239.4465227916464
10960,409.73820515517986
10961,399.86800565030876
10962,18.693100459976378
10963,165.76697195984343
10964,-124.38945349671059
10965,54.994523212786596
10966,640.432074564868
10967,7.5787927355543045
10968,-265.04763041001115
10969,1.6927330910937437
10970,18.51713362126754
10971,-248.8516393016929
10972,106.86193154650802
10973,251.63914312090935
10974,133.8377395364069
10975,-358.26696137693034
10976,426.26144731764003
10977,71.97842246974056
10978,-322.08755962522025
10979,438.84026750159353
10980,-40.132114491341774
10981,283.80356865292583
10982,-487.90619533258445
10983,-86.93302825214799
10984,-470.8501510916904
10985,73.14648277315167
10986,-688.3900989407996
10987,392.4785675660409
10988,-328.6310374955383
10989,149.39160063469228
10990,321.79311476060514
10991,584.3930870450632
10992,206.75729570024896
10993,36.54822599700814
10994,-37.7782852111883
10995,-551.0517094651365
10996,-107.85120387756992
10997,-176.8060279535305
10998,-356.8894911731823
10999,418.41458411247817
11000,-26.13349601698153
11001,-213.9095136280311
11002,246.57978881987708
11003,-32.01102494971218
11004,-126.73258849582682
11005,26.914491557619247
11006,198.9219737629522
11007,-18.843554414707164
11008,-119.51484607642375
11009,-389.9037605310738
11010,-149.5092860714786
11011,-308.96203021469444
11012,-478.7771604137525
11013,-616.7291412522794
11014,-25.890829611384785
11015,-133.17659031686367
11016,-633.0587252293204
11017,-32.26329474560729
11018,28.79581958169444
11019,-290.00132364066025
11020,-168.0249653920009
11021,-173.84102001973946
11022,107.2795541516631
11023,278.3287852070003
11024,164.73665181591326
11025,596.7860199506163
11026,737.7802177171218
11027,-57.04439870388764
11028,-20.381913027885435
11029,193.11140830024635
11030,150.9524222036819
11031,-340.87792585586664
11032,207.55657024653752
11033,-27.67472612589251
11034,-146.95165736571204
11035,-121.88066829612666
11036,144.47950532989017
11037,333.209531678897
11038,-452.5131209680449
11039,-208.5368467442231
11040,265.84494752360916
11041,-86.19645950050075
11042,-456.01061792236305
11043,-377.7300472014274
11044,277.55668897045314
11045,-98.2881655686431
11046,-258.6774182328506
11047,508.5130216465907
11048,-27.829466767415028
11049,-397.83822522418694
11050,27.294231548041996
11051,55.460906962912986
11052,86.52443961502652
11053,-417.7182670641674
11054,265.07469217437006
11055,126.4953798005734
11056,-731.2337998933424
11057,26.768529070431587
11058,15.172424965473965
11059,603.1491770539607
11060,-68.5103690857611
11061,-630.1588497389253
11062,391.43989504516986
11063,191.26739771271272
11064,-82.79915889804565
11065,874.2798355716815
11066,130.10220965607914
11067,24.82525762983901
11068,10.01568455553043
11069,407.55355195098446
11070,184.93372244983647
11071,699.4013403550842
11072,12.87418217124938
11073,-569.7950312054745
11074,-60.61826753027116
11075,-96.58944292586054
11076,19.66070835738455
11077,30.22596905006624
11078,-107.06858214835682
11079,-23.448153023308315
11080,-16.563489755112442
11081,18.767317998587863
11082,145.9503818222064
11083,-428.102756600921
11084,-158.17477611037197
11085,-44.37808089678826
11086,-411.29977054483004
11087,218.42101808202457
11088,141.2453078447522
11089,316.6347559705908
11090,93.68023982535512
11091,154.16405402565542
11092,-132.92025023591026
11093,-293.8735713953071
11094,485.306345587875
11095,-271.2294815068545
11096,373.38314717843315
11097,-359.66959875632824
11098,-459.99230445069503
11099,209.05369852328184
11100,46.74008351487749
11101,-767.8965435991785
11102,-153.96946682570604
11103,-66.682892461568
11104,-15.944035080887495
11105,16.075984344999874
11106,157.03893670157353
11107,585.6578635592911
11108,-259.6381059793919
11109,264.48646669308573
11110,171.55865069952733
11111,182.06572554508483
11112,-336.8833733608919
11113,-403.2385387031519
11114,114.57772510795503
11115,161.8364434963895
11116,-628.044701000105
11117,242.01175305538783
11118,362.8630361176534
11119,60.713706404244206
11120,-359.31123121325896
11121,-379.08187950572676
11122,237.83778494978873
11123,-293.41750913992445
11124,-397.4513792029811
11125,159.58885605132542
11126,365.0374752135953
11127,-720.6128464897356
11128,500.1648657714838
11129,-11.265810006162917
11130,-69.35501502523822
11131,250.86562155967815
11132,-169.30678540802467
11133,120.43720692692652
11134,-39.95315782539307
11135,-520.8790659997438
11136,-631.1061053453726
11137,-189.45128724586738
11138,73.57078736644347
11139,39.63813193628241
11140,-459.8374387751045
11141,4.0290717234958064
11142,-197.44889965681608
11143,62.389742569146954
11144,-186.44535236927155
11145,-133.60822019560172
11146,305.022978952864
11147,-46.02246759214808
11148,-42.28147598500706
11149,-174.6134231397821
11150,-221.81742427816567
11151,-177.58255371476685
11152,-1.6457791602113008
11153,92.19561472892795
11154,380.63664334812404
11155,5.1762855335078495
11156,-43.26413786035994
11157,138.56909768313267
11158,-644.2373399718051
11159,-264.05264854098084
11160,388.07711133595296
11161,-314.5755039675321
11162,68.5957788536988
11163,313.90250595867053
11164,-174.13638000550006
11165,75.2450609171673
11166,-48.300496534790284
11167,366.3281349305423
11168,-300.9531752245192
11169,52.2954749728069
11170,199.7645085288466
11171,-291.45213888117746
11172,-221.25525714195135
11173,-347.6337366501139
11174,-203.16973722566027
11175,-377.9229754446047
11176,-39.05990123872049
11177,-27.65770898692305
11178,-4.84006901108274
11179,387.6931701816702
11180,173.07521100861499
11181,932.2704016789717
11182,-79.75948934966512
11183,140.8319773722505
11184,39.68402985812731
11185,443.5242080443128
11186,342.3599487202388
11187,-137.85795258406336
11188,596.3305304911723
11189,207.64692642350718
11190,-628.7444696897262
11191,498.5177064988438
11192,-157.93924874004858
11193,351.1078397657419
11194,21.711333535599803
11195,-147.85882005549328
11196,204.5724627492809
11197,29.474618249412853
11198,121.4339296412444
11199,-565.6199353865659
11200,-229.61058695852773
11201,-46.80447710874088
11202,686.9993413504819
11203,-439.3760081383561
11204,-564.3067809262276
11205,-449.44523872061154
11206,-187.01337557795344
11207,63.71447075230735
11208,226.53217961128948
11209,-238.2619588660748
11210,8.031752667967039
11211,-360.6886941851462
11212,-123.99311613868582
11213,-388.86461946300363
11214,21.02586263144645
11215,-301.50187125630373
11216,215.87740831289668
11217,403.5102100498
11218,435.69760335692683
11219,-107.10092088372177
